2.75,279.7232565
2.76375,279.6637238
2.7775,279.6038813
2.79125,279.543729
2.805,279.4832666
2.81875,279.4224939
2.8325,279.3614108
2.84625,279.3000169
2.86,279.2383121
2.87375,279.1762962
2.8875,279.113969
2.90125,279.0513303
2.915,278.9883798
2.92875,278.9251174
2.9425,278.8615428
2.95625,278.7976558
2.97,278.7334563
2.98375,278.668944
2.9975,278.6041186
3.01125,278.53898
3.025,278.473528
3.03875,278.4077622
3.0525,278.3416826
3.06625,278.2752888
3.08,278.2085807
3.09375,278.141558
3.1075,278.0742205
3.12125,278.006568
3.135,277.9386002
3.14875,277.8703169
3.1625,277.8017179
3.17625,277.7328029
3.19,277.6635717
3.20375,277.5940241
3.2175,277.5241599
3.23125,277.4539787
3.245,277.3834803
3.25875,277.3126646
3.2725,277.2415313
3.28625,277.17008
3.3,277.0983106
3.31375,277.0262229
3.3275,276.9538165
3.34125,276.8810913
3.355,276.8080469
3.36875,276.7346832
3.3825,276.6609998
3.39625,276.5869966
3.41,276.5126732
3.42375,276.4380294
3.4375,276.3630649
3.45125,276.2877796
3.465,276.212173
3.47875,276.136245
3.4925,276.0599953
3.50625,275.9834236
3.52,275.9065296
3.53375,275.8293132
3.5475,275.7517739
3.56125,275.6739116
3.575,275.595726
3.58875,275.5172167
3.6025,275.4383836
3.61625,275.3592263
3.63,275.2797445
3.64375,275.1999381
3.6575,275.1198066
3.67125,275.0393498
3.685,274.9585675
3.69875,274.8774593
3.7125,274.7960249
3.72625,274.7142641
3.74,274.6321766
3.75375,274.549762
3.7675,274.4670201
3.78125,274.3839506
3.795,274.3005532
3.80875,274.2168275
3.8225,274.1327734
3.83625,274.0483904
3.85,273.9636783
3.86375,273.8786368
3.8775,273.7932655
3.89125,273.7075643
3.905,273.6215326
3.91875,273.5351703
3.9325,273.448477
3.94625,273.3614524
3.96,273.2740962
3.97375,273.1864081
3.9875,273.0983877
4.00125,273.0100348
4.015,272.921349
4.02875,272.8323299
4.0425,272.7429773
4.05625,272.6532909
4.07,272.5632702
4.08375,272.472915
4.0975,272.382225
4.11125,272.2911997
4.125,272.199839
4.13875,272.1081423
4.1525,272.0161094
4.16625,271.92374
4.18,271.8310337
4.19375,271.7379901
4.2075,271.644609
4.22125,271.5508899
4.235,271.4568325
4.24875,271.3624365
4.2625,271.2677015
4.27625,271.1726272
4.29,271.0772131
4.30375,270.981459
4.3175,270.8853645
4.33125,270.7889291
4.345,270.6921527
4.35875,270.5950347
4.3725,270.4975748
4.38625,270.3997727
4.4,270.3016279
4.41375,270.2031402
4.4275,270.104309
4.44125,270.0051342
4.455,269.9056152
4.46875,269.8057516
4.4825,269.7055432
4.49625,269.6049895
4.51,269.5040902
4.52375,269.4028448
4.5375,269.3012529
4.55125,269.1993142
4.565,269.0970283
4.57875,268.9943948
4.5925,268.8914132
4.60625,268.7880833
4.62,268.6844044
4.63375,268.5803764
4.6475,268.4759987
4.66125,268.371271
4.675,268.2661928
4.68875,268.1607638
4.7025,268.0549835
4.71625,267.9488515
4.73,267.8423673
4.74375,267.7355307
4.7575,267.6283411
4.77125,267.5207981
4.785,267.4129013
4.79875,267.3046502
4.8125,267.1960445
4.82625,267.0870837
4.84,266.9777674
4.85375,266.8680951
4.8675,266.7580664
4.88125,266.6476808
4.895,266.536938
4.90875,266.4258374
4.9225,266.3143786
4.93625,266.2025612
4.95,266.0903847
4.96375,265.9778486
4.9775,265.8649526
4.99125,265.7516961
5.005,265.6380786
5.01875,265.5240998
5.0325,265.4097592
5.04625,265.2950562
5.06,265.1799904
5.07375,265.0645614
5.0875,264.9487687
5.10125,264.8326117
5.115,264.7160901
5.12875,264.5992032
5.1425,264.4819507
5.15625,264.3643321
5.17,264.2463469
5.18375,264.1279945
5.1975,264.0092745
5.21125,263.8901864
5.225,263.7707297
5.23875,263.6509038
5.2525,263.5307084
5.26625,263.4101428
5.28,263.2892066
5.29375,263.1678993
5.3075,263.0462203
5.32125,262.9241691
5.335,262.8017453
5.34875,262.6789482
5.3625,262.5557774
5.37625,262.4322324
5.39,262.3083125
5.40375,262.1840174
5.4175,262.0593463
5.43125,261.9342989
5.445,261.8088746
5.45875,261.6830728
5.4725,261.5568929
5.48625,261.4303345
5.5,261.303397
5.51375,261.1760798
5.5275,261.0483824
5.54125,260.9203043
5.555,260.7918447
5.56875,260.6630033
5.5825,260.5337794
5.59625,260.4041725
5.61,260.2741819
5.62375,260.1438071
5.6375,260.0130476
5.65125,259.8819028
5.665,259.750372
5.67875,259.6184547
5.6925,259.4861502
5.70625,259.3534581
5.72,259.2203777
5.73375,259.0869084
5.7475,258.9530496
5.76125,258.8188007
5.775,258.6841611
5.78875,258.5491301
5.8025,258.4137073
5.81625,258.2778919
5.83,258.1416833
5.84375,258.0050809
5.8575,257.8680842
5.87125,257.7306923
5.885,257.5929048
5.89875,257.454721
5.9125,257.3161403
5.92625,257.1771619
5.94,257.0377853
5.95375,256.8980099
5.9675,256.7578349
5.98125,256.6172597
5.995,256.4762836
6.00875,256.3349061
6.0225,256.1931263
6.03625,256.0509437
6.05,255.9083577
6.06375,255.7653674
6.0775,255.6219722
6.09125,255.4781715
6.105,255.3339646
6.11875,255.1893507
6.1325,255.0443293
6.14625,254.8988995
6.16,254.7530607
6.17375,254.6068122
6.1875,254.4601533
6.20125,254.3130832
6.215,254.1656013
6.22875,254.0177068
6.2425,253.8693991
6.25625,253.7206773
6.27,253.5715409
6.28375,253.4219889
6.2975,253.2720207
6.31125,253.1216356
6.325,252.9708329
6.33875,252.8196116
