6.0225,-2.085414266
6.03625,-2.096201841
6.05,-2.107060338
6.06375,-2.117990515
6.0775,-2.128993139
6.09125,-2.140068986
6.105,-2.151218844
6.11875,-2.162443505
6.1325,-2.173743774
6.14625,-2.185120465
6.16,-2.196574399
6.17375,-2.208106409
6.1875,-2.219717334
6.20125,-2.231408025
6.215,-2.24317934
6.22875,-2.255032147
6.2425,-2.266967322
6.25625,-2.27898575
6.27,-2.291088325
6.28375,-2.30327595
6.2975,-2.315549535
6.31125,-2.32791
6.325,-2.340358272
6.33875,-2.352895286
6.3525,-2.365521987
6.36625,-2.378239324
6.38,-2.391048256
6.39375,-2.40394975
6.4075,-2.416944778
6.42125,-2.430034319
6.435,-2.44321936
6.44875,-2.456500893
6.4625,-2.469879916
6.47625,-2.483357434
6.49,-2.496934455
6.50375,-2.510611994
6.5175,-2.52439107
6.53125,-2.538272705
6.545,-2.552257925
6.55875,-2.56634776
6.5725,-2.580543243
6.58625,-2.594845407
6.6,-2.609255289
6.61375,-2.623773926
6.6275,-2.638402355
6.64125,-2.653141613
6.655,-2.667992737
6.66875,-2.682956761
6.6825,-2.698034718
6.69625,-2.713227636
6.71,-2.728536541
6.72375,-2.743962453
6.7375,-2.759506386
6.75125,-2.775169349
6.765,-2.79095234
6.77875,-2.806856352
6.7925,-2.822882367
6.80625,-2.839031354
6.82,-2.855304274
6.83375,-2.87170207
6.8475,-2.888225676
6.86125,-2.904876005
6.875,-2.921653957
6.88875,-2.938560411
6.9025,-2.955596227
6.91625,-2.972762245
6.93,-2.99005928
6.94375,-3.007488124
6.9575,-3.025049542
6.97125,-3.042744272
6.985,-3.060573024
6.99875,-3.078536475
7.0125,-3.09663527
7.02625,-3.11487002
7.04,-3.133241298
7.05375,3.131435667
7.0675,3.112789764
7.08125,3.094005849
7.095,3.07508351
7.10875,3.056022386
7.1225,3.036822161
7.13625,3.017482569
7.15,2.998003399
7.16375,2.978384491
7.1775,2.958625743
7.19125,2.938727111
7.205,2.918688611
7.21875,2.898510322
7.2325,2.878192388
7.24625,2.857735017
7.26,2.837138489
7.27375,2.816403152
7.2875,2.795529427
7.30125,2.774517809
7.315,2.753368869
7.32875,2.732083256
7.3425,2.710661698
7.35625,2.689105006
7.37,2.66741407
7.38375,2.645589866
7.3975,2.623633457
7.41125,2.601545989
7.425,2.579328699
7.43875,2.55698291
7.4525,2.534510037
7.46625,2.511911583
7.48,2.489189143
7.49375,2.466344403
7.5075,2.443379141
7.52125,2.420295227
7.535,2.397094622
7.54875,2.373779378
7.5625,2.350351639
7.57625,2.32681364
7.59,2.303167705
7.60375,2.279416247
7.6175,2.255561767
7.63125,2.231606852
7.645,2.207554175
7.65875,2.183406491
7.6725,2.159166638
7.68625,2.134837532
7.7,2.110422169
7.71375,2.085923616
7.7275,2.061345017
7.74125,2.036689581
7.755,2.011960587
7.76875,1.987161378
7.7825,1.962295356
7.79625,1.937365981
7.81,1.912376768
7.82375,1.887331281
7.8375,1.862233132
7.85125,1.837085976
7.865,1.811893507
7.87875,1.786659455
7.8925,1.761387581
7.90625,1.736081674
7.92,1.710745547
7.93375,1.685383033
7.9475,1.659997977
7.96125,1.634594241
7.975,1.609175691
7.98875,1.583746196
8.0025,1.558309627
8.01625,1.532869848
8.03,1.507430717
8.04375,1.481996078
8.0575,1.45656976
8.07125,1.431155572
8.085,1.405757302
8.09875,1.380378708
8.1125,1.355023521
8.12625,1.329695437
8.14,1.304398119
8.15375,1.279135187
8.1675,1.253910221
8.18125,1.228726757
8.195,1.203588282
8.20875,1.178498235
8.2225,1.153460002
8.23625,1.128476916
8.25,1.103552253
